,freight_demand_scenario,energy_system_scenario,region,year,energy_price,technology,energy_price_unit
6705,population_shift,business_as_usual,north_east,2050,1.4810636152089187,hydrogen,$/kg
6707,population_shift,business_as_usual,north_west,2025,3.820996518043669,hydrogen,$/kg
6708,population_shift,business_as_usual,north_west,2030,2.761245888476497,hydrogen,$/kg
6709,population_shift,business_as_usual,north_west,2035,2.0912220112513538,hydrogen,$/kg
6710,population_shift,business_as_usual,north_west,2040,1.886916803528307,hydrogen,$/kg
6711,population_shift,business_as_usual,north_west,2045,1.5217765595023225,hydrogen,$/kg
6712,population_shift,business_as_usual,north_west,2050,1.1922861265179865,hydrogen,$/kg
6714,population_shift,business_as_usual,north_central,2025,3.6878598085884686,hydrogen,$/kg
6715,population_shift,business_as_usual,north_central,2030,2.6970402221671805,hydrogen,$/kg
6716,population_shift,business_as_usual,north_central,2035,1.9765622245343637,hydrogen,$/kg
6717,population_shift,business_as_usual,north_central,2040,1.8181466443657652,hydrogen,$/kg
6718,population_shift,business_as_usual,north_central,2045,1.4574411369287088,hydrogen,$/kg
6719,population_shift,business_as_usual,north_central,2050,1.1405735937355954,hydrogen,$/kg
6721,population_shift,business_as_usual,south_east,2025,3.74255738119745,hydrogen,$/kg
6722,population_shift,business_as_usual,south_east,2030,2.7037385615678846,hydrogen,$/kg
6723,population_shift,business_as_usual,south_east,2035,1.988050453002104,hydrogen,$/kg
6724,population_shift,business_as_usual,south_east,2040,1.8375691016057691,hydrogen,$/kg
6725,population_shift,business_as_usual,south_east,2045,1.4674974866950945,hydrogen,$/kg
6726,population_shift,business_as_usual,south_east,2050,1.146440291365827,hydrogen,$/kg
6728,population_shift,business_as_usual,south_west,2025,3.741444409671919,hydrogen,$/kg
6729,population_shift,business_as_usual,south_west,2030,2.7825702599837263,hydrogen,$/kg
6730,population_shift,business_as_usual,south_west,2035,2.16410513914206,hydrogen,$/kg
6731,population_shift,business_as_usual,south_west,2040,1.9523049404742243,hydrogen,$/kg
6732,population_shift,business_as_usual,south_west,2045,1.5218321971075448,hydrogen,$/kg
6733,population_shift,business_as_usual,south_west,2050,1.1922861124112192,hydrogen,$/kg
6735,population_shift,business_as_usual,texas,2025,3.2076435708720896,hydrogen,$/kg
6736,population_shift,business_as_usual,texas,2030,2.8170186284181216,hydrogen,$/kg
6737,population_shift,business_as_usual,texas,2035,2.0148700553227057,hydrogen,$/kg
6738,population_shift,business_as_usual,texas,2040,1.6982075464841322,hydrogen,$/kg
6739,population_shift,business_as_usual,texas,2045,1.3339259934489225,hydrogen,$/kg
6740,population_shift,business_as_usual,texas,2050,1.0412208972426242,hydrogen,$/kg
6931,population_shift,50%_reduction_2050,california,2025,2.704503493270142,diesel,$/Gallon
6932,population_shift,50%_reduction_2050,california,2030,3.0786465461611376,diesel,$/Gallon
6933,population_shift,50%_reduction_2050,california,2035,3.2052149962085315,diesel,$/Gallon
6934,population_shift,50%_reduction_2050,california,2040,3.169393412511849,diesel,$/Gallon
6935,population_shift,50%_reduction_2050,california,2045,3.165639387109005,diesel,$/Gallon
6936,population_shift,50%_reduction_2050,california,2050,3.179407002843602,diesel,$/Gallon
6938,population_shift,50%_reduction_2050,central,2025,1.8732177493838864,diesel,$/Gallon
6939,population_shift,50%_reduction_2050,central,2030,1.890039763601896,diesel,$/Gallon
6940,population_shift,50%_reduction_2050,central,2035,1.9194280428436024,diesel,$/Gallon
6941,population_shift,50%_reduction_2050,central,2040,1.881601128530806,diesel,$/Gallon
6942,population_shift,50%_reduction_2050,central,2045,1.874191247014218,diesel,$/Gallon
6943,population_shift,50%_reduction_2050,central,2050,1.8876646777251185,diesel,$/Gallon
6945,population_shift,50%_reduction_2050,middle_atlantic,2025,2.2367620454976307,diesel,$/Gallon
6946,population_shift,50%_reduction_2050,middle_atlantic,2030,2.2737251420853086,diesel,$/Gallon
6947,population_shift,50%_reduction_2050,middle_atlantic,2035,2.302119522464455,diesel,$/Gallon
6948,population_shift,50%_reduction_2050,middle_atlantic,2040,2.2637769275829385,diesel,$/Gallon
6949,population_shift,50%_reduction_2050,middle_atlantic,2045,2.254534312606635,diesel,$/Gallon
6950,population_shift,50%_reduction_2050,middle_atlantic,2050,2.2651083345971563,diesel,$/Gallon
6952,population_shift,50%_reduction_2050,north_east,2025,2.099656327962085,diesel,$/Gallon
6953,population_shift,50%_reduction_2050,north_east,2030,2.1233985941232225,diesel,$/Gallon
6954,population_shift,50%_reduction_2050,north_east,2035,2.151795942180095,diesel,$/Gallon
6955,population_shift,50%_reduction_2050,north_east,2040,2.113453943317536,diesel,$/Gallon
6956,population_shift,50%_reduction_2050,north_east,2045,2.1042155998104266,diesel,$/Gallon
6957,population_shift,50%_reduction_2050,north_east,2050,2.1116749260663505,diesel,$/Gallon
6959,population_shift,50%_reduction_2050,north_west,2025,1.8533871804739337,diesel,$/Gallon
6960,population_shift,50%_reduction_2050,north_west,2030,1.868771745971564,diesel,$/Gallon
6961,population_shift,50%_reduction_2050,north_west,2035,1.896945934597156,diesel,$/Gallon
6962,population_shift,50%_reduction_2050,north_west,2040,1.8584724887203796,diesel,$/Gallon
6963,population_shift,50%_reduction_2050,north_west,2045,1.8492297247393363,diesel,$/Gallon
6964,population_shift,50%_reduction_2050,north_west,2050,1.8566863440758288,diesel,$/Gallon
6966,population_shift,50%_reduction_2050,north_central,2025,1.8732177493838864,diesel,$/Gallon
6967,population_shift,50%_reduction_2050,north_central,2030,1.890039763601896,diesel,$/Gallon
6968,population_shift,50%_reduction_2050,north_central,2035,1.9194280428436024,diesel,$/Gallon
6969,population_shift,50%_reduction_2050,north_central,2040,1.881601128530806,diesel,$/Gallon
6970,population_shift,50%_reduction_2050,north_central,2045,1.874191247014218,diesel,$/Gallon
6971,population_shift,50%_reduction_2050,north_central,2050,1.8876646777251185,diesel,$/Gallon
6973,population_shift,50%_reduction_2050,south_east,2025,1.9798956561137444,diesel,$/Gallon
6974,population_shift,50%_reduction_2050,south_east,2030,2.0025589044549763,diesel,$/Gallon
6975,population_shift,50%_reduction_2050,south_east,2035,2.0308456040758296,diesel,$/Gallon
6976,population_shift,50%_reduction_2050,south_east,2040,1.992436130900474,diesel,$/Gallon
6977,population_shift,50%_reduction_2050,south_east,2045,1.98318880985782,diesel,$/Gallon
6978,population_shift,50%_reduction_2050,south_east,2050,1.9906548909952608,diesel,$/Gallon
6980,population_shift,50%_reduction_2050,south_west,2025,1.8533871804739337,diesel,$/Gallon
6981,population_shift,50%_reduction_2050,south_west,2030,1.868771745971564,diesel,$/Gallon
6982,population_shift,50%_reduction_2050,south_west,2035,1.896945934597156,diesel,$/Gallon
6983,population_shift,50%_reduction_2050,south_west,2040,1.8584724887203796,diesel,$/Gallon
6984,population_shift,50%_reduction_2050,south_west,2045,1.8492297247393363,diesel,$/Gallon
6985,population_shift,50%_reduction_2050,south_west,2050,1.8566863440758288,diesel,$/Gallon
6987,population_shift,50%_reduction_2050,texas,2025,1.9277760085308056,diesel,$/Gallon
6988,population_shift,50%_reduction_2050,texas,2030,1.9480712983886257,diesel,$/Gallon
6989,population_shift,50%_reduction_2050,texas,2035,1.9762518693838864,diesel,$/Gallon
6990,population_shift,50%_reduction_2050,texas,2040,1.9377759649289097,diesel,$/Gallon
6991,population_shift,50%_reduction_2050,texas,2045,1.9285266447393368,diesel,$/Gallon
6992,population_shift,50%_reduction_2050,texas,2050,1.935997220853081,diesel,$/Gallon
7057,population_shift,net_zero_2050,california,2025,2.704503493270142,diesel,$/Gallon
7058,population_shift,net_zero_2050,california,2030,3.0786465461611376,diesel,$/Gallon
7059,population_shift,net_zero_2050,california,2035,3.2052149962085315,diesel,$/Gallon
7060,population_shift,net_zero_2050,california,2040,3.169393412511849,diesel,$/Gallon
7061,population_shift,net_zero_2050,california,2045,3.165639387109005,diesel,$/Gallon
7062,population_shift,net_zero_2050,california,2050,3.179407002843602,diesel,$/Gallon
7064,population_shift,net_zero_2050,central,2025,1.8732177493838864,diesel,$/Gallon
7065,population_shift,net_zero_2050,central,2030,1.890039763601896,diesel,$/Gallon
7066,population_shift,net_zero_2050,central,2035,1.9194280428436024,diesel,$/Gallon
7067,population_shift,net_zero_2050,central,2040,1.881601128530806,diesel,$/Gallon
7068,population_shift,net_zero_2050,central,2045,1.874191247014218,diesel,$/Gallon
7069,population_shift,net_zero_2050,central,2050,1.8876646777251185,diesel,$/Gallon
7071,population_shift,net_zero_2050,middle_atlantic,2025,2.2367620454976307,diesel,$/Gallon
7072,population_shift,net_zero_2050,middle_atlantic,2030,2.2737251420853086,diesel,$/Gallon
7073,population_shift,net_zero_2050,middle_atlantic,2035,2.302119522464455,diesel,$/Gallon
7074,population_shift,net_zero_2050,middle_atlantic,2040,2.2637769275829385,diesel,$/Gallon
7075,population_shift,net_zero_2050,middle_atlantic,2045,2.254534312606635,diesel,$/Gallon
7076,population_shift,net_zero_2050,middle_atlantic,2050,2.2651083345971563,diesel,$/Gallon
7078,population_shift,net_zero_2050,north_east,2025,2.099656327962085,diesel,$/Gallon
7079,population_shift,net_zero_2050,north_east,2030,2.1233985941232225,diesel,$/Gallon
7080,population_shift,net_zero_2050,north_east,2035,2.151795942180095,diesel,$/Gallon
7081,population_shift,net_zero_2050,north_east,2040,2.113453943317536,diesel,$/Gallon
7082,population_shift,net_zero_2050,north_east,2045,2.1042155998104266,diesel,$/Gallon
7083,population_shift,net_zero_2050,north_east,2050,2.1116749260663505,diesel,$/Gallon
7085,population_shift,net_zero_2050,north_west,2025,1.8533871804739337,diesel,$/Gallon
7086,population_shift,net_zero_2050,north_west,2030,1.868771745971564,diesel,$/Gallon
7087,population_shift,net_zero_2050,north_west,2035,1.896945934597156,diesel,$/Gallon
7088,population_shift,net_zero_2050,north_west,2040,1.8584724887203796,diesel,$/Gallon
7089,population_shift,net_zero_2050,north_west,2045,1.8492297247393363,diesel,$/Gallon
7090,population_shift,net_zero_2050,north_west,2050,1.8566863440758288,diesel,$/Gallon
7092,population_shift,net_zero_2050,north_central,2025,1.8732177493838864,diesel,$/Gallon
7093,population_shift,net_zero_2050,north_central,2030,1.890039763601896,diesel,$/Gallon
7094,population_shift,net_zero_2050,north_central,2035,1.9194280428436024,diesel,$/Gallon
7095,population_shift,net_zero_2050,north_central,2040,1.881601128530806,diesel,$/Gallon
7096,population_shift,net_zero_2050,north_central,2045,1.874191247014218,diesel,$/Gallon
7097,population_shift,net_zero_2050,north_central,2050,1.8876646777251185,diesel,$/Gallon
7099,population_shift,net_zero_2050,south_east,2025,1.9798956561137444,diesel,$/Gallon
7100,population_shift,net_zero_2050,south_east,2030,2.0025589044549763,diesel,$/Gallon
7101,population_shift,net_zero_2050,south_east,2035,2.0308456040758296,diesel,$/Gallon
7102,population_shift,net_zero_2050,south_east,2040,1.992436130900474,diesel,$/Gallon
7103,population_shift,net_zero_2050,south_east,2045,1.98318880985782,diesel,$/Gallon
7104,population_shift,net_zero_2050,south_east,2050,1.9906548909952608,diesel,$/Gallon
7106,population_shift,net_zero_2050,south_west,2025,1.8533871804739337,diesel,$/Gallon
7107,population_shift,net_zero_2050,south_west,2030,1.868771745971564,diesel,$/Gallon
7108,population_shift,net_zero_2050,south_west,2035,1.896945934597156,diesel,$/Gallon
7109,population_shift,net_zero_2050,south_west,2040,1.8584724887203796,diesel,$/Gallon
7110,population_shift,net_zero_2050,south_west,2045,1.8492297247393363,diesel,$/Gallon
7111,population_shift,net_zero_2050,south_west,2050,1.8566863440758288,diesel,$/Gallon
7113,population_shift,net_zero_2050,texas,2025,1.9277760085308056,diesel,$/Gallon
7114,population_shift,net_zero_2050,texas,2030,1.9480712983886257,diesel,$/Gallon
7115,population_shift,net_zero_2050,texas,2035,1.9762518693838864,diesel,$/Gallon
7116,population_shift,net_zero_2050,texas,2040,1.9377759649289097,diesel,$/Gallon
7117,population_shift,net_zero_2050,texas,2045,1.9285266447393368,diesel,$/Gallon
7118,population_shift,net_zero_2050,texas,2050,1.935997220853081,diesel,$/Gallon
7435,population_shift,business_as_usual,california,2025,3.455801630521327,diesel,$/Gallon
7436,population_shift,business_as_usual,california,2030,3.854481666350711,diesel,$/Gallon
7437,population_shift,business_as_usual,california,2035,4.023159799431281,diesel,$/Gallon
7438,population_shift,business_as_usual,california,2040,4.113819249668247,diesel,$/Gallon
7439,population_shift,business_as_usual,california,2045,4.207719205308057,diesel,$/Gallon
7440,population_shift,business_as_usual,california,2050,4.20457152985782,diesel,$/Gallon
7442,population_shift,business_as_usual,central,2025,2.631046044170616,diesel,$/Gallon
7443,population_shift,business_as_usual,central,2030,2.6856604532701427,diesel,$/Gallon
7444,population_shift,business_as_usual,central,2035,2.7609047423696684,diesel,$/Gallon
7445,population_shift,business_as_usual,central,2040,2.8505024096682465,diesel,$/Gallon
7446,population_shift,business_as_usual,central,2045,2.9309091666350717,diesel,$/Gallon
7447,population_shift,business_as_usual,central,2050,2.921932152606635,diesel,$/Gallon
7449,population_shift,business_as_usual,middle_atlantic,2025,2.989290291374408,diesel,$/Gallon
7450,population_shift,business_as_usual,middle_atlantic,2030,3.064133496966825,diesel,$/Gallon
7451,population_shift,business_as_usual,middle_atlantic,2035,3.1383138798104264,diesel,$/Gallon
7452,population_shift,business_as_usual,middle_atlantic,2040,3.228256145402844,diesel,$/Gallon
7453,population_shift,business_as_usual,middle_atlantic,2045,3.3074305338388625,diesel,$/Gallon
7454,population_shift,business_as_usual,middle_atlantic,2050,3.3009966085308053,diesel,$/Gallon
7456,population_shift,business_as_usual,north_east,2025,2.857539580663507,diesel,$/Gallon
7457,population_shift,business_as_usual,north_east,2030,2.9180380875829384,diesel,$/Gallon
7458,population_shift,business_as_usual,north_east,2035,2.991156824075829,diesel,$/Gallon
7459,population_shift,business_as_usual,north_east,2040,3.081445550521327,diesel,$/Gallon
7460,population_shift,business_as_usual,north_east,2045,3.1593893833175355,diesel,$/Gallon
7461,population_shift,business_as_usual,north_east,2050,3.155499316587678,diesel,$/Gallon
7463,population_shift,business_as_usual,north_west,2025,2.784667546350712,diesel,$/Gallon
7464,population_shift,business_as_usual,north_west,2030,2.8399566985782,diesel,$/Gallon
7465,population_shift,business_as_usual,north_west,2035,2.923141872417062,diesel,$/Gallon
7466,population_shift,business_as_usual,north_west,2040,3.0211000466350715,diesel,$/Gallon
7467,population_shift,business_as_usual,north_west,2045,3.1201609304265405,diesel,$/Gallon
7468,population_shift,business_as_usual,north_west,2050,3.1180665943127965,diesel,$/Gallon
7470,population_shift,business_as_usual,north_central,2025,2.631046044170616,diesel,$/Gallon
7471,population_shift,business_as_usual,north_central,2030,2.6856604532701427,diesel,$/Gallon
7472,population_shift,business_as_usual,north_central,2035,2.7609047423696684,diesel,$/Gallon
7473,population_shift,business_as_usual,north_central,2040,2.8505024096682465,diesel,$/Gallon
7474,population_shift,business_as_usual,north_central,2045,2.9309091666350717,diesel,$/Gallon
7475,population_shift,business_as_usual,north_central,2050,2.921932152606635,diesel,$/Gallon
7477,population_shift,business_as_usual,south_east,2025,2.7386936985782,diesel,$/Gallon
7478,population_shift,business_as_usual,south_east,2030,2.798516406919432,diesel,$/Gallon
7479,population_shift,business_as_usual,south_east,2035,2.872697236777252,diesel,$/Gallon
